;id;ts;x;y;sqre;temp;co;dopen;ts.u;x.u;y.u;temp.u;co.u;dopen.c
Home;2;1519781850;0;200;120;34;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519781880;0;200;120;36;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519781910;0;200;120;38;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519781940;0;200;120;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519781970;0;200;120;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782000;0;200;120;40;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782030;0;200;120;40;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782060;0;200;120;38;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782090;0;200;120;36;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782120;0;200;120;34;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782150;0;200;120;32;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782180;0;200;120;30;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782210;0;200;120;28;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782240;0;200;120;26;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782270;0;200;120;24;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782300;0;200;120;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782330;0;200;120;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782360;0;200;120;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782390;0;200;120;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782420;0;200;120;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782450;0;200;120;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782480;0;200;120;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782510;0;200;120;34;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782540;0;200;120;36;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782570;0;200;120;38;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782600;0;200;120;40;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782630;0;200;120;42;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782660;0;200;120;44;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782690;0;200;120;46;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782720;0;200;120;48;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782750;0;200;120;50;4000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782780;0;200;120;52;6000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782810;0;200;120;54;6000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782840;0;200;120;56;6000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782870;0;200;120;58;6000;true;1;0,1;0,1;0,1;10;0,99
Home;2;1519782900;0;200;120;60;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782930;0;200;120;62;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782960;0;200;120;64;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519782990;0;200;120;66;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783020;0;200;120;68;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783050;0;200;120;70;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783080;0;200;120;72;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783110;0;200;120;74;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783140;0;200;120;76;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783170;0;200;120;78;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783200;0;200;120;80;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783230;0;200;120;82;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783260;0;200;120;84;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783290;0;200;120;86;6000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783320;0;200;120;88;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783350;0;200;120;90;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783380;0;200;120;92;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783410;0;200;120;94;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783440;0;200;120;96;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783470;0;200;120;98;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783500;0;200;120;100;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783530;0;200;120;102;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783560;0;200;120;104;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783590;0;200;120;106;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783620;0;200;120;108;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783650;0;200;120;110;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783680;0;200;120;112;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783710;0;200;120;114;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783740;0;200;120;116;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783770;0;200;120;118;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783800;0;200;120;120;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783830;0;200;120;122;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783860;0;200;120;124;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783890;0;200;120;126;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783920;0;200;120;128;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783950;0;200;120;130;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519783980;0;200;120;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;2;1519784010;0;200;120;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774140;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774170;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774200;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774230;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774260;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774290;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774320;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774350;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774380;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774410;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774440;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774470;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774500;200;0;150;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774530;200;0;150;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774560;200;0;150;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774590;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774620;200;0;150;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774650;200;0;150;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774680;200;0;150;34;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774710;200;0;150;36;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774740;200;0;150;38;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774770;200;0;150;40;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774800;200;0;150;40;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774830;200;0;150;40;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774860;200;0;150;40;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774890;200;0;150;38;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774920;200;0;150;36;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774950;200;0;150;34;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519774980;200;0;150;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775010;200;0;150;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775040;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775070;200;0;150;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775100;200;0;150;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775130;200;0;150;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775160;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775190;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775220;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775250;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775280;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775310;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775340;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775370;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775400;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775430;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775460;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775490;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775520;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775550;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775580;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775610;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775640;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775670;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775700;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775730;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775760;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775790;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775820;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775850;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775880;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775910;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775940;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519775970;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776000;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776030;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776060;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776090;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776120;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776150;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776180;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776210;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776240;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776270;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776300;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776330;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776360;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776390;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776420;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776450;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776480;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776510;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776540;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776570;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776600;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776630;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776660;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776690;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776720;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776750;200;0;150;20;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776780;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519776810;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776840;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776870;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776900;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776930;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776960;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519776990;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777020;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777050;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777080;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777110;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777140;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777170;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777200;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777230;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777260;200;0;150;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777290;200;0;150;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777320;200;0;150;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777350;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777380;200;0;150;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777410;200;0;150;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777440;200;0;150;34;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777470;200;0;150;36;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777500;200;0;150;38;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777530;200;0;150;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777560;200;0;150;42;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777590;200;0;150;44;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777620;200;0;150;46;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777650;200;0;150;48;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777680;200;0;150;50;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777710;200;0;150;52;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777740;200;0;150;54;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777770;200;0;150;56;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777800;200;0;150;58;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777830;200;0;150;60;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777860;200;0;150;62;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777890;200;0;150;64;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777920;200;0;150;66;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777950;200;0;150;68;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519777980;200;0;150;70;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778010;200;0;150;72;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778040;200;0;150;74;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778070;200;0;150;76;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778100;200;0;150;78;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778130;200;0;150;80;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778160;200;0;150;82;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778190;200;0;150;84;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778220;200;0;150;86;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778250;200;0;150;88;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778280;200;0;150;90;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778310;200;0;150;92;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778340;200;0;150;94;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778370;200;0;150;96;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778400;200;0;150;98;6000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519778430;200;0;150;100;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778460;200;0;150;102;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778490;200;0;150;104;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778520;200;0;150;106;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778550;200;0;150;108;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778580;200;0;150;110;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778610;200;0;150;112;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778640;200;0;150;114;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778670;200;0;150;116;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778700;200;0;150;118;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778730;200;0;150;120;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778760;200;0;150;122;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778790;200;0;150;124;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778820;200;0;150;126;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778850;200;0;150;128;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778880;200;0;150;130;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778910;200;0;150;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778940;200;0;150;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519778970;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779000;200;0;150;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779030;200;0;150;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779060;200;0;150;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779090;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779120;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779150;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779180;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779210;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779240;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779270;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779300;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779330;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779360;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779390;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779420;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779450;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779480;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779510;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779540;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779570;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779600;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779630;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779660;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779690;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779720;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779750;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779780;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779810;200;0;150;22;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779840;200;0;150;24;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779870;200;0;150;26;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779900;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779930;200;0;150;30;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779960;200;0;150;32;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519779990;200;0;150;34;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780020;200;0;150;36;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780050;200;0;150;38;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780080;200;0;150;40;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780110;200;0;150;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780140;200;0;150;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780170;200;0;150;40;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780200;200;0;150;38;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780230;200;0;150;36;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780260;200;0;150;34;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780290;200;0;150;32;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780320;200;0;150;30;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780350;200;0;150;28;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780380;200;0;150;26;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780410;200;0;150;24;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780440;200;0;150;22;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780470;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780500;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780530;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780560;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780590;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780620;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780650;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519780680;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780710;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780740;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780770;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780800;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780830;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780860;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780890;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780920;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780950;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519780980;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781010;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781040;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781070;200;0;150;20;6000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781100;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781130;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781160;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781190;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781220;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781250;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781280;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781310;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781340;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781370;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781400;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781430;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781460;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781490;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781520;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781550;200;0;150;20;4000;false;1;0,1;0,1;0,1;10;0,99
Home;3;1519781580;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519781610;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
Home;3;1519781640;200;0;150;20;4000;true;1;0,1;0,1;0,1;10;0,99
